adult;original_title;overview;popularity;release_date;vote_average;vote_count
False;かがみの孤城;En un tranquilo barrio de Tokio, siete adolescentes se despiertan y descubren que los espejos de sus habitaciones brillan. Con un simple toque, se ven arrastrados de sus solitarias vidas a un maravilloso castillo lleno de escaleras de caracol, retratos vigilantes y lámparas de araña centelleantes. En este nuevo santuario, se enfrentan a una serie de pistas que conducen a una habitación oculta donde a uno de ellos se le concederá un deseo. Pero hay una trampa: si no abandonan el castillo antes de las cinco, serán castigados. A medida que pasa el tiempo, surge una verdad devastadora: sólo se salvarán los que tengan el valor suficiente para compartir sus historias.;43.703;2022-12-23;6.806;36
False;Papá o Mamá;;59.685;2023-11-30;1.5;1
False;Priscilla;Cuando la adolescente Priscilla Beaulieu conoce a Elvis Presley en una fiesta, él ya es una meteórica superestrella del rock and roll pero se convierte en alguien totalmente inesperado en momentos privados: un apasionante flechazo, un aliado en la soledad, un vulnerable mejor amigo. Película basada en las memorias 'Elvis and Me', escritas por Priscilla Beaulieu Presley, publicadas en 1985 y que relatan el largo noviazgo y turbulento matrimonio de Elvis y Priscilla, desde una base militar alemana hasta su finca de ensueño en Graceland.;66.429;2023-10-27;7.1;50
False;BlackBerry;Dos emprendedores que no coinciden, el innovador intelectual Mike Lazaridis y el feroz hombre de negocios Jim Balsillie, unieron sus fuerzas en un esfuerzo que se convertiría en un éxito mundial en poco más de una década. La historia del ascenso meteórico y la caída catastrófica del primer teléfono inteligente del mundo.;52.305;2023-02-13;7.211;273
False;Next Goal Wins;Drama deportivo que cuenta la historia del entrenador holandés Thomas Rongen, artífice de realizar una tarea prácticamente imposible en el deporte: tomó las riendas del equipo de fútbol de la Samoa Americana y trató de hacer de un grupo de perdedores unos ganadores natos.;45.64;2023-11-16;6.324;17
False;名探偵コナン 黒鉄の魚影（サブマリン）;;62.823;2023-04-14;6.653;59
False;Dream Scenario;Paul Matthews, un desventurado padre de familia, ve cómo su vida da un vuelco cuando millones de extraños empiezan a verle en sueños. Pero cuando sus apariciones nocturnas toman un giro de pesadilla, Paul se ve obligado a navegar por su nuevo estrellato.;46.452;2023-11-10;7.4;58
False;Best. Christmas. Ever!;Cuando un giro del destino hace que sus familias pasen juntas la Navidad, Charlotte se propone demostrar que la vida de su amiga Jackie no es tan fantabulosa como parece.;54.722;2023-11-16;5.47;133
False;The Unlikely Pilgrimage of Harold Fry;Harold es un hombre común que ha pasado por la vida, viviendo al margen, hasta que un día va a enviar una carta... y sigue caminando.;64.095;2023-04-27;6.65;50
False;God Is a Bullet;Cuando el vicedetective Bob Hightower encuentra a su ex esposa asesinada y a su hija secuestrada por un culto satánico, Bob se siente frustrado por las torpes investigaciones oficiales fallidas. Bob abandona la fuerza policial, se hace tatuajes y se infiltra en el culto para perseguir al carismático líder del culto, Cyrus, con la ayuda de la única víctima femenina del culto, la brillantemente dañada Case Hardin. Bob es conducido por la madriguera del conejo para salvar a su hija y Case aprovecha la oportunidad para reclamar su poder del culto que le quitó tanto.;43.5;2023-06-22;6.315;111
False;Trees and Other Entanglements;Las vidas enredadas de las personas y los árboles echan raíces y crecen en un relato contemporáneo sobre el tiempo: nuestra conexión con el mundo natural y entre nosotros. Los árboles dicen la verdad. Son vulnerables. No pueden escapar. En esta película, conocemos a un niño robado y escondido entre árboles, a un artista que refina los bonsáis americanos, a un fotógrafo que observa los árboles con arte, a una madre que lucha por proteger los bosques de su patio trasero, a árboles familiares y desarraigados, y a un hombre que los planta con firmeza. Las capas revelan el tierno corazón de los humanos y de los árboles por igual, honesto y sensible. Estas historias se desarrollan como un thriller arbóreo y profundamente humano.;61.866;2023-12-12;6.5;2
False;Haunting of the Queen Mary;El icónico transatlántico, The Queen Mary, está lleno de historias que lo convierten en uno de los sitios paranormales más importantes del mundo.;34.071;2023-07-19;4.705;44
False;THE FIRST SLAM DUNK;Hanamichi Sakuragi es un delincuente juvenil con un largo historial de ser rechazado por varias chicas. Después de inscribirse en la escuela secundaria Shohoku, Hanamichi se interesa por una chica llamada Haruko que ama el baloncesto.;35.277;2022-12-03;7.712;203
False;The Secret Gift of Christmas;;50.885;2023-12-15;7.0;2
False;Коты Эрмитажа;Un joven gato llamado Vincent, en compañía del ratón Maurice, escapa de la inundación en un viejo clavicordio, es recogido por unos marineros y enviado a San Petersburgo, donde acaba en el museo Hermitage. Allí, conoce a un escuadrón felino de élite que lleva siglos protegiendo las obras de arte de ratones y otras plagas. Vincent sueña con encontrar una verdadera familia felina, pero no quiere perder a su amigo Maurice, que le salvó la vida y, por ello, tiene que esconderlo ya que a Maurice le encanta roer las obras maestras de la pintura. La situación se complica aún más cuando uno de los cuadros más grandes de la humanidad, la Mona Lisa, llega al Hermitage, y el sueño de todos los ratones es roerlo. Pero ni Vincent, ni Maurice, ni los gatos del Hermitage sospechan que el cuadro va a ser robado. Y ahora Vincent tendrá que hacer gala de todo su ingenio y valentía para salvar la obra maestra, proteger el honor del museo y ganarse el amor de una gata del salón egipcio llamada Cleopatra.;46.258;2023-03-23;7.2;36
False;The Melodic Blue: Baby Keem;;43.817;2023-12-04;8.0;1
False;Spirited;Imagina el esperanzador cuento de Charles Dickens sobre un tacaño al que visitan cuatro fantasmas en Nochebuena, pero más divertido. Y con Will Ferrell, Ryan Reynolds y Octavia Spencer. Además, con números musicales espectaculares. Vale, quizá pedimos demasiado. ¿Qué tal si esperas a ver el tráiler?;44.975;2022-11-10;7.03;485
False;Dogman;Un chico, magullado por la vida, encuentra su salvación a través del amor de sus perros.;39.313;2023-09-27;7.4;172
False;Hardcore Never Dies;;38.308;2023-11-09;7.0;9
False;Dogman;Un chico, magullado por la vida, encuentra su salvación a través del amor de sus perros.;39.313;2023-09-27;7.4;172
False;深海;Película de suspenso y ciencia ficción que cuenta la historia de una niña que busca y explora un misterioso mundo submarino.;38.835;2023-01-22;7.0;56
False;The Old Oak;El futuro del último pub que queda, The Old Oak, en un pueblo del noreste de Inglaterra, donde la gente está abandonando la tierra a medida que se cierran las minas. Las casas son baratas y están disponibles, por lo que es un lugar ideal para los refugiados sirios.;38.509;2023-09-29;7.455;123
False;What Happens Later;Willa y Bill son una expareja que se reencuentra por primera vez en muchos años cuando ambos se ven atrapados por la nieve en un aeropuerto durante la noche.;38.48;2023-11-02;5.773;11
False;Hardcore Never Dies;;38.308;2023-11-09;7.0;9
False;Hannah Waddingham: Home for Christmas;Celebra la Navidad con Hannah Waddingham, ganadora de un Emmy, y sus invitados especiales en un espectáculo musical en el Coliseum de Londres.;30.288;2023-11-21;7.2;5
False;Christmas with The Chosen: Holy Night;;43.993;2023-12-12;0.0;0
False;The Mean One;En un tranquilo pueblo de montaña, Cindy es testigo del asesinato de sus padres por una figura verde sedienta de sangre con un traje rojo de Papá Noel. Veinte años después, el monstruo que odia la Navidad comienza a aterrorizar a la ciudad una vez más. Cindy encuentra un nuevo propósito al detener a la criatura y salvar las vacaciones.;33.98;2022-12-08;7.075;20
False;97 Minutes;Un 767 secuestrado se estrellará en solo 97 minutos cuando se le acabe el combustible. Contra la fuerte voluntad de un diputado, el director de la NSA, Hawkins, se prepara para derribar el avión antes de que cause daños catastróficos en tierra, dejando el destino de los pasajeros inocentes en manos de Alex, un agente encubierto de la Interpol que ha sido incrustado en la célula terrorista.;35.246;2023-06-09;4.9;54
False;Enter the Dragon;Un joven, experto en artes marciales, es reclutado por el servicio de inteligencia inglés. Su misión es viajar a Hong Kong y desenmascarar las fraudulentas actividades de un hombre de negocios.;34.875;1973-08-17;7.423;1725
False;Secret Society 3: 'Til Death;;48.808;2023-12-15;0.0;0
False;용감한 시민;Es una película de acción de héroes orientada a la vida que cuenta la historia de una mujer que alguna vez fue prospecto del boxeo, pero que se convirtió en maestra a plazo fijo y enfrenta la injusticia que tiene que soportar para convertirse en una profesora a tiempo completo.  Basado en el webtoon original de Naver del mismo nombre.;29.759;2023-10-25;6.4;7
False;Jeanne du Barry;Jeanne, una joven de clase trabajadora ávida de cultura y placer, utiliza su inteligencia y su atractivo para ascender uno a uno los peldaños de la escala social. Se convierte en la favorita del rey Luis XV, quien desconociendo su condición de cortesana, recupera a través de ella su apetito por la vida. Se enamoran perdidamente. Contra todo decoro y etiqueta, Jeanne se traslada a Versalles, donde su llegada escandaliza a la corte...;30.915;2023-05-16;7.05;269
False;Kuolleet lehdet;Una dependienta y un trabajador de un taller intentan conectar entre sí.;34.399;2023-09-14;6.977;87
False;Eileen;;34.361;2023-12-01;6.0;11
False;Haunting of the Queen Mary;El icónico transatlántico, The Queen Mary, está lleno de historias que lo convierten en uno de los sitios paranormales más importantes del mundo.;34.071;2023-07-19;4.705;44
False;துருவ நட்சத்திரம்: அத்தியாயம் ஒன்று - யுத்த காண்டம்;;22.228;2023-12-15;0.0;0
False;The Name of the Rose;Siglo XIV. Todo comienza una hermosa mañana de finales de noviembre de 1327, cuando un monje franciscano y antiguo inquisidor, acompañado de su novicio discípulo –quien relata la historia– acuden a una abadía benedictina situada en el norte de Italia para intentar resolver un crimen. Durante su estancia van desapareciendo misteriosamente más religiosos, a quienes después hallan muertos. Poco a poco, gracias a la información aportada por algunos monjes, Guillermo va esclareciendo los hechos. El móvil de los crímenes parecen ser unos antiguos tratados que se custodian en la biblioteca del complejo, de la cual se dice que es la mayor del mundo cristiano. ¿Quién es el asesino? ¿Qué motivó la muerte de sus víctimas? Nadie lo sabe…;33.811;1986-09-24;7.471;2767
False;콘크리트 유토피아;Trata de aquellos que sobrevivieron en una ciudad que quedó en ruinas después de que un gran terremoto destruyó todo el hormigón.  Young Tak es un líder que trabaja para proteger el apartamento Hwang Goong de los extraños. Min Sung es un asalariado que es elegido para ayudar a Young Tak y se vuelve cada vez más audaz a medida que enfrenta las crisis. Myung Hwa es la esposa y ex enfermera de Min Sung, un personaje cálido que se preocupa por aquellos que están heridos en situaciones peligrosas.;33.742;2023-08-09;7.145;38
False;掃毒3︰人在天涯;El agente de policía de Hong Kong Cheung (por Aaron Kwok) trabaja encubierto en el cartel de la droga de Kang (por Sean Lau), mientras que otro policía encubierto Au (por Louis Koo) se gana con éxito su confianza en un incidente, se construye un vínculo fraternal entre los tres. Después de que la policía desmantela el sindicato en Hong Kong, Kang posteriormente se esconde en el Triángulo Dorado, y por casualidad recibe un aviso sobre la traición dentro de su círculo de confianza...;33.458;2023-07-06;6.326;43
